message
"{""schema"":null,""payload"":""<188>Sep 25 2024 12:52:18 GPN-0009_GMH-CR_X3-01 L3VPN/4/L3V_TRAP_TUNNEL_UPDOWN_EVENT:OID 1.3.6.1.4.1.2011.5.25.177.8.1 The tunnel up/down event is occurred. (VpnIndex=10, NextHop=172.31.0.5, Ckey=102, TrapType=2)""}"
"{""schema"":null,""payload"":""<188>Sep 25 2024 12:52:18 GPN-0009_GMH-CR_X3-01 L3VPN/4/L3V_TRAP_TUNNEL_UPDOWN_EVENT:OID 1.3.6.1.4.1.2011.5.25.177.8.1 The tunnel up/down event is occurred. (VpnIndex=9, NextHop=172.31.0.6, Ckey=148, TrapType=1)""}"
"{""schema"":null,""payload"":""<188>Sep 25 2024 12:52:18 GPN-0009_GMH-CR_X3-01 L3VPN/4/L3V_TRAP_TUNNEL_UPDOWN_EVENT:OID 1.3.6.1.4.1.2011.5.25.177.8.1 The tunnel up/down event is occurred. (VpnIndex=10, NextHop=172.31.0.6, Ckey=163, TrapType=1)""}"
"{""schema"":null,""payload"":""<188>Sep 25 2024 12:52:18 GPN-0009_GMH-CR_X3-01 L3VPN/4/L3V_TRAP_TUNNEL_UPDOWN_EVENT:OID 1.3.6.1.4.1.2011.5.25.177.8.1 The tunnel up/down event is occurred. (VpnIndex=1, NextHop=172.31.0.6, Ckey=188, TrapType=1)""}"
"{""schema"":null,""payload"":""<188>2024-9-25 12:52:19 GPN-0041_CHA-MAX-HOS_AR12-01 %%01INFO/4/SUPPRESS_LOG(l)[28162]:Last message repeated 1 times.(InfoID=3247640584, ModuleName=LLDP, InfoAlias=BAD_PACKET) ""}"
"{""schema"":null,""payload"":""<189>2024-9-25 12:52:19 GPN-0041_CHA-MAX-HOS_AR12-01 %%01FTPS/5/REQUEST(l)[28163]:The user had a request. (UserName=\""\"", IpAddress=IP/IPV6: 172.31.252.204 , VpnInstanceName=\""VPN: \"", Request=QUIT)""}"
"{""schema"":null,""payload"":""<187>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/3/NBR_DOWN_REASON(l):CID=0x808305aa;Neighbor state left full or changed to Down. (ProcessId=2, NeighborRouterId=172.17.0.1, NeighborIp=172.17.0.1, NeighborAreaId=0.0.0.0, NeighborInterface=GigabitEthernet0/5/0.2, NeighborDownImmediate reason=Neighbor Down Due to Kill Neighbor, NeighborDownPrimeReason=Link Fault or Interface Configuration Change, CpuUsage=44%, VpnName=GPG.VPN, IfMTU=1500, LocalIp=172.17.0.254)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=2, NbrIpAddr=172.17.0.1, Interface=GigabitEthernet0/5/0.2, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=2, NbrIpAddr=172.17.0.2, Interface=GigabitEthernet0/5/0.2, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=3, NbrIpAddr=172.17.2.1, Interface=GigabitEthernet0/5/0.3, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=3, NbrIpAddr=172.17.2.2, Interface=GigabitEthernet0/5/0.3, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=6, NbrIpAddr=172.17.1.1, Interface=GigabitEthernet0/5/0.6, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=6, NbrIpAddr=172.17.1.2, Interface=GigabitEthernet0/5/0.6, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=7, NbrIpAddr=172.17.4.1, Interface=GigabitEthernet0/5/0.7, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=7, NbrIpAddr=172.17.4.2, Interface=GigabitEthernet0/5/0.7, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=10, NbrIpAddr=172.17.10.1, Interface=GigabitEthernet0/5/0.10, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=10, NbrIpAddr=172.17.10.2, Interface=GigabitEthernet0/5/0.10, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=11, NbrIpAddr=172.17.11.1, Interface=GigabitEthernet0/5/0.11, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=11, NbrIpAddr=172.17.11.2, Interface=GigabitEthernet0/5/0.11, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=12, NbrIpAddr=172.17.12.1, Interface=GigabitEthernet0/5/0.12, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=12, NbrIpAddr=172.17.12.2, Interface=GigabitEthernet0/5/0.12, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=124, NbrIpAddr=172.17.13.1, Interface=GigabitEthernet0/5/0.124, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=124, NbrIpAddr=172.17.13.2, Interface=GigabitEthernet0/5/0.124, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=801, NbrIpAddr=10.0.0.41, Interface=GigabitEthernet0/5/0.801, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=801, NbrIpAddr=10.0.0.42, Interface=GigabitEthernet0/5/0.801, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=805, NbrIpAddr=10.0.0.41, Interface=GigabitEthernet0/5/0.805, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/NBR_CHANGE(l):CID=0x808305aa;Neighbor changes event: neighbor status changed. (ProcessId=805, NbrIpAddr=10.0.0.42, Interface=GigabitEthernet0/5/0.805, NbrEvent=KillNbr, NbrPreviousState=Full, NbrCurrentState=Down,CpuUsage=44, AreaId=0.0.0.0)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfMaxAgeLsa(t):CID=0x808305aa-OID=1.3.6.1.2.1.14.16.2.13;An LSA is aged. (RouterId=0.184.4.86, LsdbAreaId=0.0.0.0, LsdbType=1, LsdbLsid=0.184.4.86, LsdbRouterId=0.184.4.86)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=0.184.4.86, IfIpAddress=172.17.0.254, AddressLessIf=0, IfState=1, ProcessId=2, AreaId=0.0.0.0, IfnetIndex=134, LocalIfIpAddress=172.17.0.254, IfName=GigabitEthernet0/5/0.2, InstanceName=GPG.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=0.64.51.140, IfIpAddress=172.17.2.3, AddressLessIf=0, IfState=1, ProcessId=3, AreaId=0.0.0.0, IfnetIndex=135, LocalIfIpAddress=172.17.2.3, IfName=GigabitEthernet0/5/0.3, InstanceName=SCHOOLS.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=0.93.161.213, IfIpAddress=172.17.1.3, AddressLessIf=0, IfState=1, ProcessId=6, AreaId=0.0.0.0, IfnetIndex=137, LocalIfIpAddress=172.17.1.3, IfName=GigabitEthernet0/5/0.6, InstanceName=HEALTH.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=0.75.180.53, IfIpAddress=172.17.4.3, AddressLessIf=0, IfState=1, ProcessId=7, AreaId=0.0.0.0, IfnetIndex=138, LocalIfIpAddress=172.17.4.3, IfName=GigabitEthernet0/5/0.7, InstanceName=AGENCIES.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=172.17.10.254, IfIpAddress=172.17.10.254, AddressLessIf=0, IfState=1, ProcessId=10, AreaId=0.0.0.0, IfnetIndex=139, LocalIfIpAddress=172.17.10.254, IfName=GigabitEthernet0/5/0.10, InstanceName=RANDWEST.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=0.160.99.68, IfIpAddress=172.17.11.254, AddressLessIf=0, IfState=1, ProcessId=11, AreaId=0.0.0.0, IfnetIndex=140, LocalIfIpAddress=172.17.11.254, IfName=GigabitEthernet0/5/0.11, InstanceName=WIFI.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=0.223.55.48, IfIpAddress=172.17.12.254, AddressLessIf=0, IfState=1, ProcessId=12, AreaId=0.0.0.0, IfnetIndex=141, LocalIfIpAddress=172.17.12.254, IfName=GigabitEthernet0/5/0.12, InstanceName=CORPWIFI.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=0.128.140.152, IfIpAddress=172.17.13.254, AddressLessIf=0, IfState=1, ProcessId=124, AreaId=0.0.0.0, IfnetIndex=142, LocalIfIpAddress=172.17.13.254, IfName=GigabitEthernet0/5/0.124, InstanceName=GEP.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0007_SED-CR_M14-01 %%01OSPF/6/ospfIfStateChange(t):CID=0x808205ae-OID=1.3.6.1.2.1.14.16.2.16;The status of the non-virtual interface changes. (RouterId=0.186.83.187, IfIpAddress=10.0.0.46, AddressLessIf=0, IfState=1, ProcessId=801, AreaId=0.0.0.0, IfnetIndex=143, LocalIfIpAddress=10.0.0.46, IfName=GigabitEthernet0/5/0.801, InstanceName=SKYWIRE.VPN, IfChgReason=2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/ospfOriginateLsa(t):CID=0x8083053b-OID=1.3.6.1.2.1.14.16.2.12;An LSA is generated. (RouterId=172.17.0.2, LsdbAreaId=0.0.0.0, LsdbType=1, LsdbLsid=172.17.0.2, LsdbRouterId=172.17.0.2)""}"
"{""schema"":null,""payload"":""<190>Sep 25 2024 12:52:19 GPN-0004_CHB-CR_M14-01 %%01OSPF/6/OSPF_INTF_STATE_CHANGE(l):CID=0x8082053f;Interface 172.17.64.253 state changed from DROther to Down. (Event=InterfaceDown, ProcessId=2, AreaId=0.0.0.0)""}"
